idx,symbol,datetime,date,setup_type,direction,score,rank_score,reasons,rsi,trend_strength,vol_z,body_pct,hour,dow,sweep_count_20,bsl_dist_atr,ssl_dist_atr,is_bsl_swept,is_ssl_swept,ob_remaining,selection_policy,opened_at,closed_at,entry_mode,entry,sl,tp1,tp2,tp3,exit_price,exit_reason,raw_pnl_r,cost_r,pnl_r,bars_held,exit_i,tp1_real_touch,tp2_real_touch,tp3_real_touch,v56_production,exit_policy
26387,UNKNOWN,2026-03-03 08:30:00,2026-03-03,WEAK_BOS,Short,59.1042,59.1042,break_low,20.8899,-0.642,0.9473,0.9082,8,1,0,4.504,-1.2805,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-03 08:45:00,2026-03-03 09:15:00,NEXT_BAR_OPEN_REALISTIC,67310.1,67240.61785714,67073.86071429,66907.10357143,66698.65714286,66698.65714286,TP3,1.465,0.07,1.395,2,26390,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26502,UNKNOWN,2026-03-04 13:15:00,2026-03-04,FVG_TOUCH,Long,66.9803,66.9803,bullish_fvg_touch,46.3435,2.7092,-0.4538,0.2753,13,2,2,1.6094,6.3922,False,False,0.7989,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-04 13:30:00,2026-03-04 14:30:00,NEXT_BAR_OPEN_REALISTIC,71327.0,71414.09821429,71623.13392857,71832.16964286,72093.46428571,71414.09821429,BE_AFTER_TP1,0.805,0.07,0.735,4,26507,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26605,UNKNOWN,2026-03-05 15:00:00,2026-03-05,ORDERBLOCK_REACTION,Short,70.6682,70.6682,impulse_pullback_zone,31.8053,-0.0916,3.0706,0.6909,15,3,0,4.0395,-0.3242,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-05 15:15:00,2026-03-05 15:45:00,NEXT_BAR_OPEN_REALISTIC,71757.1,71757.1,71382.12857143,71117.44285714,70786.58571429,71757.1,BE_AFTER_TP1,0.2975,0.07,0.2275,2,26608,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26661,UNKNOWN,2026-03-06 05:00:00,2026-03-06,FVG_TOUCH,Short,69.5442,69.5442,bearish_fvg_touch,27.7053,-0.9521,-0.3356,0.2619,5,4,1,3.4355,1.1413,False,False,0.2494,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-06 05:15:00,2026-03-06 05:45:00,NEXT_BAR_OPEN_REALISTIC,70505.2,70440.99464286,70286.90178571,70132.80892857,69940.19285714,70440.99464286,BE_AFTER_TP1,0.805,0.07,0.735,2,26664,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26814,UNKNOWN,2026-03-07 19:15:00,2026-03-07,WEAK_BOS,Short,64.522,64.522,break_low,15.3254,-1.0976,3.9827,0.6958,19,5,2,5.8526,-1.4246,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-07 19:30:00,2026-03-07 20:00:00,NEXT_BAR_OPEN_REALISTIC,67187.2,67145.2079375,67044.4269875,66943.6460375,66817.66985,67145.2079375,BE_AFTER_TP1,0.805,0.07,0.735,2,26817,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26917,UNKNOWN,2026-03-08 21:00:00,2026-03-08,ORDERBLOCK_REACTION,Short,67.0574,67.0574,impulse_pullback_zone,42.8777,-0.3167,1.3741,0.8174,21,6,0,2.891,0.1004,False,False,0.0336,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-08 21:15:00,2026-03-08 21:30:00,NEXT_BAR_OPEN_REALISTIC,66733.6,66997.48571429,66509.29714286,66350.96571429,66153.05142857,66997.48571429,SL,-1.0,0.07,-1.07,1,26919,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
26941,UNKNOWN,2026-03-09 03:00:00,2026-03-09,FVG_TOUCH,Long,68.1223,68.1223,bullish_fvg_touch,71.1508,-0.4557,2.8025,0.9695,3,0,0,-1.0586,4.4176,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-09 03:15:00,2026-03-09 06:15:00,NEXT_BAR_OPEN_REALISTIC,67423.2,67528.07678571,67779.78107143,68031.48535714,68346.11571429,67528.07678571,BE_AFTER_TP1,0.805,0.07,0.735,12,26954,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27073,UNKNOWN,2026-03-10 12:00:00,2026-03-10,ENHANCED_BUY,Long,74.7516,74.7516,demand_zone;stoch_cross_up;volume_spike;above_vwap,35.9125,1.7997,0.4429,0.6041,12,1,3,3.4496,2.3614,False,False,0.4064,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-10 12:15:00,2026-03-10 13:30:00,NEXT_BAR_OPEN_REALISTIC,70394.5,70458.11607143,70610.79464286,70763.47321429,70954.32142857,70458.11607143,BE_AFTER_TP1,0.805,0.07,0.735,5,27079,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27171,UNKNOWN,2026-03-11 12:30:00,2026-03-11,ORDERBLOCK_REACTION,Short,67.2548,67.2548,impulse_pullback_zone,39.4947,-0.7183,1.5156,0.2832,12,2,0,2.0192,1.1145,False,False,0.3556,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-11 12:45:00,2026-03-11 13:00:00,NEXT_BAR_OPEN_REALISTIC,69223.4,69484.14285714,69001.76857143,68845.32285714,68649.76571429,69484.14285714,SL,-1.0,0.07,-1.07,1,27173,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27278,UNKNOWN,2026-03-12 15:15:00,2026-03-12,TREND_PULLBACK,Long,69.1839,69.1839,ema20_pullback;trend_stack,47.31,0.0902,2.5162,0.7438,15,3,0,1.228,2.2934,False,False,0.6513,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-12 15:30:00,2026-03-12 18:15:00,NEXT_BAR_OPEN_REALISTIC,70249.9,69837.37142857,70600.54928571,70848.06642857,71157.46285714,69837.37142857,SL,-1.0,0.07,-1.07,11,27290,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27343,UNKNOWN,2026-03-13 07:30:00,2026-03-13,FVG_TOUCH,Long,64.0621,64.0621,bullish_fvg_touch,58.2261,1.5802,0.3115,0.2906,7,4,2,0.3834,3.2223,False,False,0.8937,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-13 07:45:00,2026-03-13 08:00:00,NEXT_BAR_OPEN_REALISTIC,71542.1,71349.1,71706.15,71821.95,71966.7,71349.1,SL,-1.0,0.07,-1.07,1,27345,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27501,UNKNOWN,2026-03-14 23:00:00,2026-03-14,ORDERBLOCK_REACTION,Long,72.8762,72.8762,impulse_pullback_zone,63.9187,0.0733,2.5842,0.7293,23,5,0,-1.2072,4.1677,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-14 23:15:00,2026-03-15 00:15:00,NEXT_BAR_OPEN_REALISTIC,70965.4,70965.4,71116.201475,71222.649575,71355.7097,70965.4,BE_AFTER_TP1,0.2975,0.07,0.2275,4,27506,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27576,UNKNOWN,2026-03-15 17:45:00,2026-03-15,ORDERBLOCK_REACTION,Long,72.2887,72.2887,impulse_pullback_zone,68.0659,0.225,4.1979,0.593,17,6,2,-0.8354,3.4378,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-15 18:00:00,2026-03-15 18:45:00,NEXT_BAR_OPEN_REALISTIC,71787.9,71608.43,71940.4495,72048.1315,72182.734,71608.43,SL,-1.0,0.07,-1.07,3,27580,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27615,UNKNOWN,2026-03-16 03:30:00,2026-03-16,WEAK_BOS,Long,65.4851,65.4851,break_high,70.2273,1.1015,8.7013,0.6216,3,0,0,-1.5809,5.3472,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-16 03:45:00,2026-03-16 05:00:00,NEXT_BAR_OPEN_REALISTIC,73747.1,73833.63571429,74041.32142857,74249.00714286,74508.61428571,73833.63571429,BE_AFTER_TP1,0.805,0.07,0.735,5,27621,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27697,UNKNOWN,2026-03-17 00:00:00,2026-03-17,FVG_TOUCH,Long,66.987,66.987,bullish_fvg_touch,74.5105,1.1226,2.0828,0.6064,0,1,0,-1.3551,4.5321,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-17 00:15:00,2026-03-17 00:15:00,NEXT_BAR_OPEN_REALISTIC,75376.9,75010.20714286,75688.58892857,75908.60464286,76183.62428571,75010.20714286,SL,-1.0,0.07,-1.07,0,27698,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27757,UNKNOWN,2026-03-17 15:00:00,2026-03-17,LIQUIDITY_SWEEP,Short,88.0219,88.0219,sweep_high;reclaim,49.7035,-0.3492,3.136,0.3298,15,1,2,0.8863,2.0803,False,False,0.7012,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-17 15:15:00,2026-03-17 16:00:00,NEXT_BAR_OPEN_REALISTIC,74072.0,74072.0,73768.94464286,73555.02321429,73287.62142857,74072.0,BE_AFTER_TP1,0.2975,0.07,0.2275,3,27761,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27839,UNKNOWN,2026-03-18 11:30:00,2026-03-18,WEAK_BOS,Short,66.0,66.0,break_low,24.0349,-0.5474,7.1091,0.5914,11,2,0,4.9342,-1.8123,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-18 11:45:00,2026-03-18 12:30:00,NEXT_BAR_OPEN_REALISTIC,73065.8,73005.9875,72862.4375,72718.8875,72539.45,72539.45,TP3,1.465,0.07,1.395,3,27843,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
27967,UNKNOWN,2026-03-19 19:30:00,2026-03-19,FVG_TOUCH,Long,65.0447,65.0447,bullish_fvg_touch,72.931,-0.3456,0.0689,0.4887,19,3,2,0.4177,4.4571,False,False,0.9143,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-19 19:45:00,2026-03-19 22:30:00,NEXT_BAR_OPEN_REALISTIC,70408.5,70036.48571429,70724.71214286,70947.92071429,71226.93142857,70036.48571429,SL,-1.0,0.07,-1.07,11,27979,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28017,UNKNOWN,2026-03-20 08:00:00,2026-03-20,FVG_TOUCH,Long,73.9507,73.9507,bullish_fvg_touch,66.2285,0.7376,2.311,0.7093,8,4,1,-1.1895,4.4519,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-20 08:15:00,2026-03-20 08:45:00,NEXT_BAR_OPEN_REALISTIC,71230.6,70990.32142857,71434.83678571,71579.00392857,71759.21285714,70990.32142857,SL,-1.0,0.07,-1.07,2,28020,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28176,UNKNOWN,2026-03-21 23:45:00,2026-03-21,WEAK_BOS,Short,66.0,66.0,break_low,4.3244,-0.9231,9.3251,0.7707,23,5,0,7.8775,-5.8489,False,True,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-22 00:00:00,2026-03-22 00:00:00,NEXT_BAR_OPEN_REALISTIC,68881.5,68830.7,68708.78,68586.86,68434.46,68434.46,TP3,1.465,0.07,1.395,0,28177,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28228,UNKNOWN,2026-03-22 12:45:00,2026-03-22,FVG_TOUCH,Long,67.0519,67.0519,bullish_fvg_touch,50.2309,-1.7996,-0.1941,0.3319,12,6,0,2.3064,3.0234,False,False,0.5673,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-22 13:00:00,2026-03-22 13:30:00,NEXT_BAR_OPEN_REALISTIC,68614.4,68662.73214286,68778.72928571,68894.72642857,69039.72285714,68662.73214286,BE_AFTER_TP1,0.805,0.07,0.735,2,28231,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28317,UNKNOWN,2026-03-23 11:00:00,2026-03-23,WEAK_BOS,Long,66.0,66.0,break_high,81.5301,0.3882,9.32,0.8168,11,0,0,-4.5736,7.6908,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-23 11:15:00,2026-03-23 11:15:00,NEXT_BAR_OPEN_REALISTIC,70932.6,70480.75,71316.6725,71587.7825,71926.67,70480.75,SL,-1.0,0.07,-1.07,0,28318,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28425,UNKNOWN,2026-03-24 14:00:00,2026-03-24,FVG_TOUCH,Short,70.1582,70.1582,bearish_fvg_touch,14.1696,-0.0558,2.9533,0.3245,14,1,4,4.7347,-0.1825,False,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-24 14:15:00,2026-03-24 15:00:00,NEXT_BAR_OPEN_REALISTIC,69829.8,69829.8,69558.71678571,69367.36392857,69128.17285714,69829.8,BE_AFTER_TP1,0.2975,0.07,0.2275,3,28429,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28481,UNKNOWN,2026-03-25 04:00:00,2026-03-25,FVG_TOUCH,Long,68.61,68.61,bullish_fvg_touch,46.2329,0.9178,-0.5654,0.5848,4,2,0,1.0745,3.0669,False,False,0.7405,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-25 04:15:00,2026-03-25 05:00:00,NEXT_BAR_OPEN_REALISTIC,70817.4,70866.375,70983.915,71101.455,71248.38,71248.38,TP3,1.465,0.07,1.395,3,28485,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28586,UNKNOWN,2026-03-26 06:15:00,2026-03-26,FVG_TOUCH,Short,68.7738,68.7738,bearish_fvg_touch,26.801,-1.0886,0.2573,0.0644,6,3,2,5.8738,0.9412,False,False,0.1381,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-26 06:30:00,2026-03-26 07:45:00,NEXT_BAR_OPEN_REALISTIC,70026.1,70026.1,69835.82142857,69701.50714286,69533.61428571,70026.1,BE_AFTER_TP1,0.2975,0.07,0.2275,5,28592,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28689,UNKNOWN,2026-03-27 08:00:00,2026-03-27,FVG_TOUCH,Short,69.0654,69.0654,bearish_fvg_touch,46.159,-0.6497,-0.0544,0.3446,8,4,0,2.5108,0.8731,False,False,0.258,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-27 08:15:00,2026-03-27 08:30:00,NEXT_BAR_OPEN_REALISTIC,68429.4,68380.0625,68261.6525,68143.2425,67995.23,67995.23,TP3,1.465,0.07,1.395,1,28691,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28759,UNKNOWN,2026-03-28 01:30:00,2026-03-28,FVG_TOUCH,Short,68.5534,68.5534,bearish_fvg_touch,55.5649,-1.0584,-0.477,0.3008,1,5,0,2.4512,2.1324,False,False,0.4652,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-28 01:45:00,2026-03-28 03:00:00,NEXT_BAR_OPEN_REALISTIC,66104.0,66104.0,65963.5287875,65864.3726375,65740.42745,66104.0,BE_AFTER_TP1,0.2975,0.07,0.2275,5,28765,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28937,UNKNOWN,2026-03-29 22:00:00,2026-03-29,TREND_PULLBACK,Short,73.3093,73.3093,ema20_pullback;trend_stack,45.0008,-0.1753,3.6534,0.8174,22,6,2,3.0992,1.027,False,False,0.2489,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-29 22:15:00,2026-03-29 22:15:00,NEXT_BAR_OPEN_REALISTIC,66274.4,66440.08625,66133.5666875,66034.1549375,65909.89025,66440.08625,SL,-1.0,0.07,-1.07,0,28938,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
28940,UNKNOWN,2026-03-29 22:45:00,2026-03-29,LIQUIDITY_SWEEP,Long,90.1396,90.1396,sweep_low;reclaim,36.6668,-0.3793,8.2477,0.1713,22,6,1,3.2843,0.7566,False,False,0.1872,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-29 23:00:00,2026-03-29 23:30:00,NEXT_BAR_OPEN_REALISTIC,65820.2,65892.33214286,66065.44928571,66238.56642857,66454.96285714,65892.33214286,BE_AFTER_TP1,0.805,0.07,0.735,2,28943,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29016,UNKNOWN,2026-03-30 17:45:00,2026-03-30,FVG_TOUCH,Short,67.4044,67.4044,bearish_fvg_touch,40.8552,-0.1031,-0.2203,0.5599,17,0,4,4.1571,0.5815,False,False,0.1227,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-30 18:00:00,2026-03-30 21:00:00,NEXT_BAR_OPEN_REALISTIC,66805.1,66724.32321429,66530.45892857,66336.59464286,66094.26428571,66724.32321429,BE_AFTER_TP1,0.805,0.07,0.735,12,29029,True,True,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29100,UNKNOWN,2026-03-31 14:45:00,2026-03-31,TREND_PULLBACK,Short,69.5401,69.5401,ema20_pullback;trend_stack,49.1171,-0.1654,3.337,0.7758,14,1,2,3.3209,1.696,False,False,0.3381,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-03-31 15:00:00,2026-03-31 15:00:00,NEXT_BAR_OPEN_REALISTIC,66556.0,66920.32857143,66246.32071429,66027.72357143,65754.47714286,66920.32857143,SL,-1.0,0.07,-1.07,0,29101,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29151,UNKNOWN,2026-04-01 03:30:00,2026-04-01,FVG_TOUCH,Long,68.2753,68.2753,bullish_fvg_touch,50.648,0.4966,-0.7194,0.5268,3,2,1,1.2556,2.008,False,False,0.6153,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-01 03:45:00,2026-04-01 04:15:00,NEXT_BAR_OPEN_REALISTIC,68025.7,68025.7,68233.45821429,68380.11107143,68563.42714286,68025.7,BE_AFTER_TP1,0.2975,0.07,0.2275,2,29154,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29237,UNKNOWN,2026-04-02 01:00:00,2026-04-02,LIQUIDITY_SWEEP,Long,89.2049,89.2049,sweep_low;reclaim,43.0112,-0.1932,5.1677,0.4755,1,3,0,2.1786,0.7277,False,False,0.2504,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-02 01:15:00,2026-04-02 01:15:00,NEXT_BAR_OPEN_REALISTIC,68105.4,67860.38571429,68313.66214286,68460.67071429,68644.43142857,67860.38571429,SL,-1.0,0.07,-1.07,0,29238,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29301,UNKNOWN,2026-04-02 17:00:00,2026-04-02,FVG_TOUCH,Long,65.6113,65.6113,bullish_fvg_touch,76.6223,0.013,0.2018,0.2331,17,3,1,0.2973,4.3037,False,False,0.9354,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-02 17:15:00,2026-04-02 17:45:00,NEXT_BAR_OPEN_REALISTIC,67133.7,66795.01428571,67421.58285714,67624.79428571,67878.80857143,66795.01428571,SL,-1.0,0.07,-1.07,2,29304,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29413,UNKNOWN,2026-04-03 21:00:00,2026-04-03,ORDERBLOCK_REACTION,Long,60.285,60.285,impulse_pullback_zone,51.9554,0.1463,-0.6381,0.7244,21,4,0,2.1303,2.0921,False,False,0.4955,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-03 21:15:00,2026-04-04 03:15:00,NEXT_BAR_OPEN_REALISTIC,66878.7,66711.5035,67020.817025,67121.134925,67246.5323,66824.4,TIME_EXIT,-0.3248,0.07,-0.3948,24,29438,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29487,UNKNOWN,2026-04-04 15:30:00,2026-04-04,FVG_TOUCH,Long,69.7191,69.7191,bullish_fvg_touch,65.1076,1.0078,0.7869,0.0658,15,5,0,2.3851,3.8634,False,False,0.6183,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-04 15:45:00,2026-04-04 17:00:00,NEXT_BAR_OPEN_REALISTIC,67302.5,67302.5,67445.5178125,67546.4715625,67672.66375,67302.5,BE_AFTER_TP1,0.2975,0.07,0.2275,5,29493,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29573,UNKNOWN,2026-04-05 13:00:00,2026-04-05,FVG_TOUCH,Short,70.1794,70.1794,bearish_fvg_touch,28.8586,-0.8814,0.2172,0.2449,13,6,0,4.7236,0.8839,False,False,0.1576,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-05 13:15:00,2026-04-05 14:00:00,NEXT_BAR_OPEN_REALISTIC,66726.1,66892.91525,66584.3070375,66484.2178875,66359.10645,66892.91525,SL,-1.0,0.07,-1.07,3,29577,False,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29637,UNKNOWN,2026-04-06 05:00:00,2026-04-06,FVG_TOUCH,Long,64.9414,64.9414,bullish_fvg_touch,67.9791,3.0634,-0.5591,0.3181,5,0,0,2.6165,2.2429,False,False,0.4616,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-06 05:15:00,2026-04-06 06:15:00,NEXT_BAR_OPEN_REALISTIC,69129.3,69129.3,69276.72035714,69380.78178571,69510.85857143,69129.3,BE_AFTER_TP1,0.2975,0.07,0.2275,4,29642,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29754,UNKNOWN,2026-04-07 10:15:00,2026-04-07,TREND_PULLBACK,Short,66.3386,66.3386,ema20_pullback;trend_stack,56.4628,-0.2311,0.7664,0.496,10,1,0,2.6571,1.5654,False,False,0.3707,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-07 10:30:00,2026-04-07 10:45:00,NEXT_BAR_OPEN_REALISTIC,68703.9,68655.44464286,68539.15178571,68422.85892857,68277.49285714,68277.49285714,TP3,1.465,0.07,1.395,1,29756,True,True,True,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29861,UNKNOWN,2026-04-08 13:00:00,2026-04-08,WEAK_BOS,Long,66.0,66.0,break_high,76.3784,1.4039,4.1293,0.73,13,2,3,-1.7272,5.0204,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-08 13:15:00,2026-04-08 13:30:00,NEXT_BAR_OPEN_REALISTIC,72590.4,72590.4,72797.53285714,72943.74428571,73126.50857143,72590.4,BE_AFTER_TP1,0.2975,0.07,0.2275,1,29863,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
29967,UNKNOWN,2026-04-09 15:30:00,2026-04-09,FVG_TOUCH,Long,70.4044,70.4044,bullish_fvg_touch,69.2144,0.1163,7.345,0.7664,15,3,0,-1.2455,4.7236,True,False,0.0,TOP1_PER_DAY_PLUS_TOP25_SECOND_SIGNALS_DIVERSITY_GUARD,2026-04-09 15:45:00,2026-04-09 16:15:00,NEXT_BAR_OPEN_REALISTIC,72045.4,72045.4,72328.8325,72528.9025,72778.99,72045.4,BE_AFTER_TP1,0.2975,0.07,0.2275,2,29970,True,False,False,True,NEXT_BAR_OPEN__REAL_HL_TOUCH__CONSERVATIVE_INTRABAR__NO_MFE_REPLAY
